transaction_id,date,product_id,product_name,category,quantity,unit_price,line_total
T02602,2025-04-15,P004,Milk,Dairy,1,1.99,1.99
T02603,2025-04-09,P018,Chips,Snacks,3,3.49,10.47
T02603,2025-04-09,P019,Salsa,Snacks,1,3.79,3.79
T02604,2025-02-28,P026,Lettuce,Produce,1,1.99,1.99
T02605,2025-01-25,P029,Rice,Pantry,2,3.99,7.98
T02606,2025-03-06,P023,Baby Wipes,Baby,1,4.99,4.99
T02606,2025-03-06,P024,Bananas,Produce,2,1.49,2.98
T02606,2025-03-06,P001,Bread,Bakery,1,2.49,2.49
T02606,2025-03-06,P002,Butter,Dairy,2,3.99,7.98
T02606,2025-03-06,P007,Cereal,Breakfast,1,4.29,4.29
T02606,2025-03-06,P022,Diapers,Baby,1,14.99,14.99
T02606,2025-03-06,P003,Jam,Pantry,3,3.29,9.87
T02606,2025-03-06,P004,Milk,Dairy,1,1.99,1.99
T02607,2025-01-13,P018,Chips,Snacks,1,3.49,3.49
T02607,2025-01-13,P008,Coffee,Beverages,1,7.99,7.99
T02607,2025-01-13,P004,Milk,Dairy,1,1.99,1.99
T02607,2025-01-13,P019,Salsa,Snacks,1,3.79,3.79
T02607,2025-01-13,P009,Sugar,Pantry,1,2.19,2.19
T02608,2025-04-24,P023,Baby Wipes,Baby,1,4.99,4.99
T02608,2025-04-24,P006,Cheese,Dairy,1,5.49,5.49
T02608,2025-04-24,P022,Diapers,Baby,1,14.99,14.99
T02608,2025-04-24,P005,Eggs,Dairy,2,3.49,6.98
T02609,2025-01-15,P024,Bananas,Produce,1,1.49,1.49
T02609,2025-01-15,P007,Cereal,Breakfast,1,4.29,4.29
T02609,2025-01-15,P004,Milk,Dairy,1,1.99,1.99
T02610,2025-04-12,P025,Apples,Produce,2,2.99,5.98
T02611,2025-02-16,P001,Bread,Bakery,1,2.49,2.49
T02611,2025-02-16,P002,Butter,Dairy,1,3.99,3.99
T02611,2025-02-16,P004,Milk,Dairy,1,1.99,1.99
T02611,2025-02-16,P009,Sugar,Pantry,1,2.19,2.19
T02612,2025-01-21,P008,Coffee,Beverages,3,7.99,23.97
T02612,2025-01-21,P009,Sugar,Pantry,1,2.19,2.19
T02613,2025-01-28,P006,Cheese,Dairy,1,5.49,5.49
T02614,2025-05-30,P025,Apples,Produce,1,2.99,2.99
T02614,2025-05-30,P023,Baby Wipes,Baby,1,4.99,4.99
T02614,2025-05-30,P022,Diapers,Baby,1,14.99,14.99
T02614,2025-05-30,P016,Garlic,Produce,1,0.89,0.89
T02614,2025-05-30,P013,Parmesan,Dairy,1,6.49,6.49
T02614,2025-05-30,P011,Pasta,Pantry,1,1.79,1.79
T02614,2025-05-30,P012,Tomato Sauce,Pantry,3,2.89,8.67
T02614,2025-05-30,P030,Yogurt,Dairy,2,4.49,8.98
T02615,2025-03-24,P008,Coffee,Beverages,1,7.99,7.99
T02615,2025-03-24,P004,Milk,Dairy,1,1.99,1.99
T02615,2025-03-24,P020,Soda,Beverages,1,2.49,2.49
T02615,2025-03-24,P009,Sugar,Pantry,2,2.19,4.38
T02615,2025-03-24,P027,Tomatoes,Produce,1,2.49,2.49
T02616,2025-01-24,P024,Bananas,Produce,3,1.49,4.47
T02617,2025-06-03,P008,Coffee,Beverages,3,7.99,23.97
T02617,2025-06-03,P004,Milk,Dairy,1,1.99,1.99
T02617,2025-06-03,P009,Sugar,Pantry,1,2.19,2.19
T02618,2025-06-25,P016,Garlic,Produce,2,0.89,1.78
T02618,2025-06-25,P013,Parmesan,Dairy,1,6.49,6.49
T02618,2025-06-25,P011,Pasta,Pantry,3,1.79,5.37
T02619,2025-04-01,P024,Bananas,Produce,1,1.49,1.49
T02619,2025-04-01,P017,Beer,Alcohol,2,9.99,19.98
T02620,2025-04-02,P008,Coffee,Beverages,1,7.99,7.99
T02620,2025-04-02,P004,Milk,Dairy,1,1.99,1.99
T02620,2025-04-02,P009,Sugar,Pantry,1,2.19,2.19
T02621,2025-04-06,P002,Butter,Dairy,1,3.99,3.99
T02621,2025-04-06,P029,Rice,Pantry,1,3.99,3.99
T02621,2025-04-06,P030,Yogurt,Dairy,1,4.49,4.49
T02622,2025-05-29,P024,Bananas,Produce,2,1.49,2.98
T02622,2025-05-29,P006,Cheese,Dairy,1,5.49,5.49
T02622,2025-05-29,P013,Parmesan,Dairy,2,6.49,12.98
T02622,2025-05-29,P021,Wine,Alcohol,1,12.99,12.99
T02623,2025-04-05,P029,Rice,Pantry,2,3.99,7.98
T02624,2025-05-29,P001,Bread,Bakery,1,2.49,2.49
T02624,2025-05-29,P002,Butter,Dairy,2,3.99,7.98
T02624,2025-05-29,P007,Cereal,Breakfast,1,4.29,4.29
T02624,2025-05-29,P008,Coffee,Beverages,1,7.99,7.99
T02624,2025-05-29,P003,Jam,Pantry,1,3.29,3.29
T02624,2025-05-29,P004,Milk,Dairy,1,1.99,1.99
T02625,2025-03-15,P001,Bread,Bakery,2,2.49,4.98
T02625,2025-03-15,P003,Jam,Pantry,2,3.29,6.58
T02625,2025-03-15,P004,Milk,Dairy,1,1.99,1.99
T02625,2025-03-15,P010,Tea,Beverages,3,4.49,13.47
T02626,2025-04-20,P006,Cheese,Dairy,2,5.49,10.98
T02626,2025-04-20,P004,Milk,Dairy,1,1.99,1.99
T02626,2025-04-20,P021,Wine,Alcohol,1,12.99,12.99
T02627,2025-05-28,P005,Eggs,Dairy,1,3.49,3.49
T02628,2025-05-03,P008,Coffee,Beverages,1,7.99,7.99
T02628,2025-05-03,P005,Eggs,Dairy,1,3.49,3.49
T02628,2025-05-03,P021,Wine,Alcohol,1,12.99,12.99
T02629,2025-05-21,P001,Bread,Bakery,1,2.49,2.49
T02629,2025-05-21,P002,Butter,Dairy,1,3.99,3.99
T02629,2025-05-21,P022,Diapers,Baby,1,14.99,14.99
T02629,2025-05-21,P004,Milk,Dairy,1,1.99,1.99
T02629,2025-05-21,P009,Sugar,Pantry,1,2.19,2.19
T02629,2025-05-21,P010,Tea,Beverages,2,4.49,8.98
T02630,2025-05-13,P018,Chips,Snacks,2,3.49,6.98
T02630,2025-05-13,P019,Salsa,Snacks,1,3.79,3.79
T02630,2025-05-13,P020,Soda,Beverages,1,2.49,2.49
T02630,2025-05-13,P010,Tea,Beverages,1,4.49,4.49
T02631,2025-03-04,P006,Cheese,Dairy,1,5.49,5.49
T02632,2025-05-18,P024,Bananas,Produce,1,1.49,1.49
T02632,2025-05-18,P007,Cereal,Breakfast,2,4.29,8.58
T02632,2025-05-18,P008,Coffee,Beverages,1,7.99,7.99
T02632,2025-05-18,P004,Milk,Dairy,1,1.99,1.99
T02632,2025-05-18,P009,Sugar,Pantry,3,2.19,6.57
T02633,2025-05-18,P024,Bananas,Produce,1,1.49,1.49
T02633,2025-05-18,P030,Yogurt,Dairy,1,4.49,4.49
T02634,2025-04-16,P005,Eggs,Dairy,1,3.49,3.49
T02635,2025-02-23,P024,Bananas,Produce,2,1.49,2.98
T02635,2025-02-23,P008,Coffee,Beverages,2,7.99,15.98
T02635,2025-02-23,P004,Milk,Dairy,1,1.99,1.99
T02635,2025-02-23,P009,Sugar,Pantry,1,2.19,2.19
T02636,2025-03-16,P010,Tea,Beverages,1,4.49,4.49
T02637,2025-02-06,P028,Chicken Breast,Meat,2,7.49,14.98
T02637,2025-02-06,P029,Rice,Pantry,1,3.99,3.99
T02638,2025-04-04,P023,Baby Wipes,Baby,1,4.99,4.99
T02638,2025-04-04,P006,Cheese,Dairy,1,5.49,5.49
T02638,2025-04-04,P022,Diapers,Baby,1,14.99,14.99
T02638,2025-04-04,P015,Onions,Produce,1,1.29,1.29
T02639,2025-05-28,P018,Chips,Snacks,1,3.49,3.49
T02639,2025-05-28,P020,Soda,Beverages,1,2.49,2.49
T02640,2025-04-16,P006,Cheese,Dairy,1,5.49,5.49
T02640,2025-04-16,P026,Lettuce,Produce,2,1.99,3.98
T02640,2025-04-16,P021,Wine,Alcohol,1,12.99,12.99
T02641,2025-04-18,P004,Milk,Dairy,1,1.99,1.99
T02641,2025-04-18,P010,Tea,Beverages,1,4.49,4.49
T02641,2025-04-18,P021,Wine,Alcohol,1,12.99,12.99
T02642,2025-06-25,P008,Coffee,Beverages,1,7.99,7.99
T02642,2025-06-25,P005,Eggs,Dairy,2,3.49,6.98
T02642,2025-06-25,P004,Milk,Dairy,1,1.99,1.99
T02642,2025-06-25,P029,Rice,Pantry,2,3.99,7.98
T02643,2025-03-16,P001,Bread,Bakery,2,2.49,4.98
T02643,2025-03-16,P002,Butter,Dairy,1,3.99,3.99
T02643,2025-03-16,P003,Jam,Pantry,1,3.29,3.29
T02643,2025-03-16,P004,Milk,Dairy,1,1.99,1.99
T02643,2025-03-16,P010,Tea,Beverages,1,4.49,4.49
T02643,2025-03-16,P027,Tomatoes,Produce,1,2.49,2.49
T02644,2025-05-16,P025,Apples,Produce,1,2.99,2.99
T02645,2025-02-06,P017,Beer,Alcohol,1,9.99,9.99
T02645,2025-02-06,P010,Tea,Beverages,1,4.49,4.49
T02646,2025-04-12,P004,Milk,Dairy,1,1.99,1.99
T02646,2025-04-12,P009,Sugar,Pantry,2,2.19,4.38
T02646,2025-04-12,P010,Tea,Beverages,2,4.49,8.98
T02647,2025-05-14,P001,Bread,Bakery,1,2.49,2.49
T02647,2025-05-14,P002,Butter,Dairy,3,3.99,11.97
T02648,2025-01-13,P025,Apples,Produce,1,2.99,2.99
T02648,2025-01-13,P029,Rice,Pantry,2,3.99,7.98
T02648,2025-01-13,P020,Soda,Beverages,2,2.49,4.98
T02649,2025-05-20,P017,Beer,Alcohol,1,9.99,9.99
T02649,2025-05-20,P018,Chips,Snacks,2,3.49,6.98
T02650,2025-02-12,P023,Baby Wipes,Baby,1,4.99,4.99
T02650,2025-02-12,P022,Diapers,Baby,2,14.99,29.98
T02650,2025-02-12,P027,Tomatoes,Produce,1,2.49,2.49
T02650,2025-02-12,P030,Yogurt,Dairy,1,4.49,4.49
T02651,2025-03-15,P001,Bread,Bakery,1,2.49,2.49
T02651,2025-03-15,P002,Butter,Dairy,1,3.99,3.99
T02651,2025-03-15,P007,Cereal,Breakfast,2,4.29,8.58
T02651,2025-03-15,P008,Coffee,Beverages,1,7.99,7.99
T02651,2025-03-15,P003,Jam,Pantry,1,3.29,3.29
T02651,2025-03-15,P029,Rice,Pantry,1,3.99,3.99
T02652,2025-01-13,P001,Bread,Bakery,2,2.49,4.98
T02652,2025-01-13,P002,Butter,Dairy,1,3.99,3.99
T02652,2025-01-13,P005,Eggs,Dairy,1,3.49,3.49
T02652,2025-01-13,P003,Jam,Pantry,2,3.29,6.58
T02653,2025-01-16,P017,Beer,Alcohol,2,9.99,19.98
T02653,2025-01-16,P004,Milk,Dairy,2,1.99,3.98
T02654,2025-03-15,P002,Butter,Dairy,1,3.99,3.99
T02654,2025-03-15,P005,Eggs,Dairy,1,3.49,3.49
T02655,2025-04-14,P020,Soda,Beverages,1,2.49,2.49
T02656,2025-03-26,P024,Bananas,Produce,1,1.49,1.49
T02656,2025-03-26,P021,Wine,Alcohol,1,12.99,12.99
T02657,2025-03-23,P004,Milk,Dairy,1,1.99,1.99
T02657,2025-03-23,P020,Soda,Beverages,1,2.49,2.49
T02658,2025-04-14,P023,Baby Wipes,Baby,1,4.99,4.99
T02658,2025-04-14,P017,Beer,Alcohol,1,9.99,9.99
T02658,2025-04-14,P006,Cheese,Dairy,1,5.49,5.49
T02658,2025-04-14,P022,Diapers,Baby,3,14.99,44.97
T02659,2025-01-10,P010,Tea,Beverages,1,4.49,4.49
T02660,2025-06-27,P017,Beer,Alcohol,3,9.99,29.97
T02660,2025-06-27,P030,Yogurt,Dairy,1,4.49,4.49
T02661,2025-05-13,P024,Bananas,Produce,1,1.49,1.49
T02661,2025-05-13,P005,Eggs,Dairy,1,3.49,3.49
T02661,2025-05-13,P030,Yogurt,Dairy,2,4.49,8.98
T02662,2025-05-14,P017,Beer,Alcohol,2,9.99,19.98
T02662,2025-05-14,P018,Chips,Snacks,2,3.49,6.98
T02662,2025-05-14,P019,Salsa,Snacks,1,3.79,3.79
T02663,2025-05-18,P017,Beer,Alcohol,1,9.99,9.99
T02663,2025-05-18,P018,Chips,Snacks,1,3.49,3.49
T02663,2025-05-18,P012,Tomato Sauce,Pantry,1,2.89,2.89
T02664,2025-04-05,P007,Cereal,Breakfast,2,4.29,8.58
T02665,2025-02-11,P023,Baby Wipes,Baby,2,4.99,9.98
T02665,2025-02-11,P017,Beer,Alcohol,1,9.99,9.99
T02665,2025-02-11,P022,Diapers,Baby,1,14.99,14.99
T02666,2025-01-18,P028,Chicken Breast,Meat,2,7.49,14.98
T02666,2025-01-18,P027,Tomatoes,Produce,1,2.49,2.49
T02667,2025-02-21,P020,Soda,Beverages,1,2.49,2.49
T02668,2025-04-29,P023,Baby Wipes,Baby,1,4.99,4.99
T02668,2025-04-29,P022,Diapers,Baby,1,14.99,14.99
T02669,2025-04-05,P004,Milk,Dairy,3,1.99,5.97
T02669,2025-04-05,P011,Pasta,Pantry,1,1.79,1.79
T02669,2025-04-05,P012,Tomato Sauce,Pantry,1,2.89,2.89
T02670,2025-02-18,P001,Bread,Bakery,2,2.49,4.98
T02670,2025-02-18,P002,Butter,Dairy,1,3.99,3.99
T02670,2025-02-18,P004,Milk,Dairy,2,1.99,3.98
T02670,2025-02-18,P027,Tomatoes,Produce,1,2.49,2.49
T02670,2025-02-18,P030,Yogurt,Dairy,1,4.49,4.49
T02671,2025-05-02,P025,Apples,Produce,1,2.99,2.99
T02671,2025-05-02,P024,Bananas,Produce,1,1.49,1.49
T02672,2025-02-02,P020,Soda,Beverages,1,2.49,2.49
T02672,2025-02-02,P030,Yogurt,Dairy,2,4.49,8.98
T02673,2025-01-16,P002,Butter,Dairy,2,3.99,7.98
T02673,2025-01-16,P005,Eggs,Dairy,2,3.49,6.98
T02674,2025-03-13,P025,Apples,Produce,1,2.99,2.99
T02675,2025-06-23,P018,Chips,Snacks,1,3.49,3.49
T02675,2025-06-23,P020,Soda,Beverages,1,2.49,2.49
T02675,2025-06-23,P010,Tea,Beverages,1,4.49,4.49
T02675,2025-06-23,P030,Yogurt,Dairy,1,4.49,4.49
T02676,2025-01-28,P029,Rice,Pantry,2,3.99,7.98
T02677,2025-04-14,P025,Apples,Produce,1,2.99,2.99
T02677,2025-04-14,P006,Cheese,Dairy,1,5.49,5.49
T02677,2025-04-14,P021,Wine,Alcohol,1,12.99,12.99
T02678,2025-03-10,P029,Rice,Pantry,1,3.99,3.99
T02679,2025-03-14,P017,Beer,Alcohol,1,9.99,9.99
T02679,2025-03-14,P018,Chips,Snacks,1,3.49,3.49
T02679,2025-03-14,P022,Diapers,Baby,1,14.99,14.99
T02679,2025-03-14,P020,Soda,Beverages,1,2.49,2.49
T02680,2025-06-27,P007,Cereal,Breakfast,2,4.29,8.58
T02680,2025-06-27,P004,Milk,Dairy,1,1.99,1.99
T02681,2025-01-22,P024,Bananas,Produce,2,1.49,2.98
T02681,2025-01-22,P006,Cheese,Dairy,2,5.49,10.98
T02681,2025-01-22,P004,Milk,Dairy,1,1.99,1.99
T02681,2025-01-22,P013,Parmesan,Dairy,1,6.49,6.49
T02682,2025-01-09,P018,Chips,Snacks,2,3.49,6.98
T02683,2025-03-28,P017,Beer,Alcohol,1,9.99,9.99
T02683,2025-03-28,P018,Chips,Snacks,1,3.49,3.49
T02683,2025-03-28,P019,Salsa,Snacks,1,3.79,3.79
T02683,2025-03-28,P027,Tomatoes,Produce,1,2.49,2.49
T02684,2025-03-14,P026,Lettuce,Produce,1,1.99,1.99
T02684,2025-03-14,P009,Sugar,Pantry,3,2.19,6.57
T02684,2025-03-14,P030,Yogurt,Dairy,2,4.49,8.98
T02685,2025-04-16,P025,Apples,Produce,1,2.99,2.99
T02685,2025-04-16,P023,Baby Wipes,Baby,2,4.99,9.98
T02685,2025-04-16,P024,Bananas,Produce,1,1.49,1.49
T02685,2025-04-16,P007,Cereal,Breakfast,1,4.29,4.29
T02685,2025-04-16,P022,Diapers,Baby,2,14.99,29.98
T02686,2025-02-06,P027,Tomatoes,Produce,2,2.49,4.98
T02687,2025-06-01,P025,Apples,Produce,2,2.99,5.98
T02687,2025-06-01,P008,Coffee,Beverages,1,7.99,7.99
T02687,2025-06-01,P009,Sugar,Pantry,1,2.19,2.19
T02687,2025-06-01,P030,Yogurt,Dairy,1,4.49,4.49
T02688,2025-01-13,P022,Diapers,Baby,1,14.99,14.99
T02689,2025-03-28,P008,Coffee,Beverages,1,7.99,7.99
T02689,2025-03-28,P004,Milk,Dairy,1,1.99,1.99
T02689,2025-03-28,P009,Sugar,Pantry,1,2.19,2.19
T02690,2025-02-20,P017,Beer,Alcohol,1,9.99,9.99
T02690,2025-02-20,P006,Cheese,Dairy,2,5.49,10.98
T02690,2025-02-20,P018,Chips,Snacks,1,3.49,3.49
T02690,2025-02-20,P013,Parmesan,Dairy,1,6.49,6.49
T02690,2025-02-20,P021,Wine,Alcohol,1,12.99,12.99
T02690,2025-02-20,P030,Yogurt,Dairy,1,4.49,4.49
T02691,2025-05-22,P024,Bananas,Produce,2,1.49,2.98
T02692,2025-03-21,P016,Garlic,Produce,1,0.89,0.89
T02692,2025-03-21,P004,Milk,Dairy,1,1.99,1.99
T02692,2025-03-21,P011,Pasta,Pantry,2,1.79,3.58
T02692,2025-03-21,P012,Tomato Sauce,Pantry,1,2.89,2.89
T02692,2025-03-21,P027,Tomatoes,Produce,1,2.49,2.49
T02693,2025-06-24,P024,Bananas,Produce,1,1.49,1.49
T02693,2025-06-24,P007,Cereal,Breakfast,1,4.29,4.29
T02693,2025-06-24,P004,Milk,Dairy,2,1.99,3.98
T02693,2025-06-24,P015,Onions,Produce,1,1.29,1.29
T02694,2025-05-17,P001,Bread,Bakery,1,2.49,2.49
T02694,2025-05-17,P002,Butter,Dairy,3,3.99,11.97
T02694,2025-05-17,P005,Eggs,Dairy,2,3.49,6.98
T02694,2025-05-17,P003,Jam,Pantry,1,3.29,3.29
T02694,2025-05-17,P020,Soda,Beverages,1,2.49,2.49
T02695,2025-06-28,P001,Bread,Bakery,1,2.49,2.49
T02695,2025-06-28,P018,Chips,Snacks,2,3.49,6.98
T02695,2025-06-28,P003,Jam,Pantry,1,3.29,3.29
T02695,2025-06-28,P004,Milk,Dairy,1,1.99,1.99
T02695,2025-06-28,P010,Tea,Beverages,1,4.49,4.49
T02696,2025-02-21,P005,Eggs,Dairy,1,3.49,3.49
T02696,2025-02-21,P029,Rice,Pantry,1,3.99,3.99
T02696,2025-02-21,P020,Soda,Beverages,1,2.49,2.49
T02697,2025-03-20,P021,Wine,Alcohol,2,12.99,25.98
T02698,2025-06-15,P024,Bananas,Produce,1,1.49,1.49
T02699,2025-05-03,P024,Bananas,Produce,1,1.49,1.49
T02699,2025-05-03,P020,Soda,Beverages,2,2.49,4.98
T02700,2025-06-18,P017,Beer,Alcohol,1,9.99,9.99
T02700,2025-06-18,P006,Cheese,Dairy,1,5.49,5.49
T02700,2025-06-18,P021,Wine,Alcohol,2,12.99,25.98
T02701,2025-06-13,P023,Baby Wipes,Baby,1,4.99,4.99
T02701,2025-06-13,P017,Beer,Alcohol,1,9.99,9.99
T02701,2025-06-13,P022,Diapers,Baby,1,14.99,14.99
T02702,2025-01-03,P017,Beer,Alcohol,2,9.99,19.98
T02702,2025-01-03,P018,Chips,Snacks,1,3.49,3.49
T02702,2025-01-03,P019,Salsa,Snacks,2,3.79,7.58
T02702,2025-01-03,P009,Sugar,Pantry,1,2.19,2.19
T02702,2025-01-03,P010,Tea,Beverages,1,4.49,4.49
T02703,2025-04-29,P026,Lettuce,Produce,1,1.99,1.99
T02703,2025-04-29,P011,Pasta,Pantry,1,1.79,1.79
T02704,2025-03-24,P030,Yogurt,Dairy,1,4.49,4.49
T02705,2025-03-24,P025,Apples,Produce,1,2.99,2.99
T02705,2025-03-24,P023,Baby Wipes,Baby,2,4.99,9.98
T02705,2025-03-24,P022,Diapers,Baby,1,14.99,14.99
T02705,2025-03-24,P030,Yogurt,Dairy,1,4.49,4.49
T02706,2025-01-19,P025,Apples,Produce,1,2.99,2.99
T02706,2025-01-19,P024,Bananas,Produce,1,1.49,1.49
T02706,2025-01-19,P009,Sugar,Pantry,1,2.19,2.19
T02706,2025-01-19,P010,Tea,Beverages,3,4.49,13.47
T02707,2025-02-05,P023,Baby Wipes,Baby,1,4.99,4.99
T02707,2025-02-05,P017,Beer,Alcohol,1,9.99,9.99
T02707,2025-02-05,P018,Chips,Snacks,2,3.49,6.98
T02707,2025-02-05,P022,Diapers,Baby,1,14.99,14.99
T02707,2025-02-05,P019,Salsa,Snacks,1,3.79,3.79
T02707,2025-02-05,P020,Soda,Beverages,2,2.49,4.98
T02707,2025-02-05,P010,Tea,Beverages,1,4.49,4.49
T02708,2025-03-11,P011,Pasta,Pantry,1,1.79,1.79
T02708,2025-03-11,P020,Soda,Beverages,1,2.49,2.49
T02709,2025-03-01,P008,Coffee,Beverages,1,7.99,7.99
T02709,2025-03-01,P026,Lettuce,Produce,1,1.99,1.99
T02709,2025-03-01,P004,Milk,Dairy,1,1.99,1.99
T02709,2025-03-01,P009,Sugar,Pantry,1,2.19,2.19
T02710,2025-06-10,P028,Chicken Breast,Meat,1,7.49,7.49
T02710,2025-06-10,P022,Diapers,Baby,1,14.99,14.99
T02710,2025-06-10,P029,Rice,Pantry,3,3.99,11.97
T02711,2025-02-11,P017,Beer,Alcohol,1,9.99,9.99
T02711,2025-02-11,P018,Chips,Snacks,1,3.49,3.49
T02711,2025-02-11,P019,Salsa,Snacks,1,3.79,3.79
T02712,2025-05-08,P001,Bread,Bakery,1,2.49,2.49
T02712,2025-05-08,P008,Coffee,Beverages,1,7.99,7.99
T02712,2025-05-08,P026,Lettuce,Produce,1,1.99,1.99
T02712,2025-05-08,P004,Milk,Dairy,2,1.99,3.98
T02713,2025-06-12,P001,Bread,Bakery,2,2.49,4.98
T02713,2025-06-12,P003,Jam,Pantry,2,3.29,6.58
T02714,2025-03-20,P029,Rice,Pantry,1,3.99,3.99
T02715,2025-05-07,P023,Baby Wipes,Baby,1,4.99,4.99
T02715,2025-05-07,P022,Diapers,Baby,3,14.99,44.97
T02715,2025-05-07,P021,Wine,Alcohol,1,12.99,12.99
T02716,2025-03-26,P023,Baby Wipes,Baby,3,4.99,14.97
T02716,2025-03-26,P028,Chicken Breast,Meat,1,7.49,7.49
T02716,2025-03-26,P022,Diapers,Baby,1,14.99,14.99
T02717,2025-03-10,P025,Apples,Produce,1,2.99,2.99
T02717,2025-03-10,P027,Tomatoes,Produce,3,2.49,7.47
T02718,2025-04-01,P016,Garlic,Produce,1,0.89,0.89
T02718,2025-04-01,P011,Pasta,Pantry,1,1.79,1.79
T02718,2025-04-01,P021,Wine,Alcohol,1,12.99,12.99
T02719,2025-04-28,P020,Soda,Beverages,3,2.49,7.47
T02720,2025-06-05,P011,Pasta,Pantry,1,1.79,1.79
T02721,2025-06-16,P007,Cereal,Breakfast,1,4.29,4.29
T02722,2025-05-18,P024,Bananas,Produce,1,1.49,1.49
T02722,2025-05-18,P001,Bread,Bakery,1,2.49,2.49
T02722,2025-05-18,P004,Milk,Dairy,1,1.99,1.99
T02723,2025-04-29,P001,Bread,Bakery,1,2.49,2.49
T02723,2025-04-29,P002,Butter,Dairy,1,3.99,3.99
T02723,2025-04-29,P003,Jam,Pantry,1,3.29,3.29
T02723,2025-04-29,P004,Milk,Dairy,1,1.99,1.99
T02724,2025-02-28,P006,Cheese,Dairy,1,5.49,5.49
T02724,2025-02-28,P008,Coffee,Beverages,1,7.99,7.99
T02724,2025-02-28,P009,Sugar,Pantry,1,2.19,2.19
T02724,2025-02-28,P030,Yogurt,Dairy,3,4.49,13.47
T02725,2025-01-17,P006,Cheese,Dairy,1,5.49,5.49
T02726,2025-04-01,P008,Coffee,Beverages,1,7.99,7.99
T02726,2025-04-01,P011,Pasta,Pantry,1,1.79,1.79
T02727,2025-05-24,P017,Beer,Alcohol,1,9.99,9.99
T02727,2025-05-24,P018,Chips,Snacks,2,3.49,6.98
T02727,2025-05-24,P015,Onions,Produce,1,1.29,1.29
T02728,2025-06-25,P007,Cereal,Breakfast,1,4.29,4.29
T02729,2025-01-21,P024,Bananas,Produce,1,1.49,1.49
T02729,2025-01-21,P022,Diapers,Baby,1,14.99,14.99
T02729,2025-01-21,P029,Rice,Pantry,3,3.99,11.97
T02730,2025-02-12,P016,Garlic,Produce,1,0.89,0.89
T02730,2025-02-12,P011,Pasta,Pantry,2,1.79,3.58
T02731,2025-06-20,P004,Milk,Dairy,1,1.99,1.99
T02732,2025-05-16,P018,Chips,Snacks,2,3.49,6.98
T02732,2025-05-16,P019,Salsa,Snacks,3,3.79,11.37
T02732,2025-05-16,P020,Soda,Beverages,2,2.49,4.98
T02732,2025-05-16,P021,Wine,Alcohol,2,12.99,25.98
T02733,2025-06-10,P024,Bananas,Produce,3,1.49,4.47
T02733,2025-06-10,P007,Cereal,Breakfast,1,4.29,4.29
T02733,2025-06-10,P004,Milk,Dairy,1,1.99,1.99
T02734,2025-06-25,P010,Tea,Beverages,1,4.49,4.49
T02735,2025-05-20,P006,Cheese,Dairy,1,5.49,5.49
T02735,2025-05-20,P003,Jam,Pantry,2,3.29,6.58
T02735,2025-05-20,P009,Sugar,Pantry,1,2.19,2.19
T02735,2025-05-20,P010,Tea,Beverages,1,4.49,4.49
T02735,2025-05-20,P021,Wine,Alcohol,2,12.99,25.98
T02736,2025-02-12,P024,Bananas,Produce,1,1.49,1.49
T02736,2025-02-12,P028,Chicken Breast,Meat,1,7.49,7.49
T02736,2025-02-12,P029,Rice,Pantry,2,3.99,7.98
T02737,2025-04-24,P001,Bread,Bakery,2,2.49,4.98
T02737,2025-04-24,P002,Butter,Dairy,1,3.99,3.99
T02737,2025-04-24,P020,Soda,Beverages,2,2.49,4.98
T02738,2025-03-02,P006,Cheese,Dairy,1,5.49,5.49
T02738,2025-03-02,P005,Eggs,Dairy,1,3.49,3.49
T02738,2025-03-02,P029,Rice,Pantry,1,3.99,3.99
T02739,2025-03-26,P026,Lettuce,Produce,1,1.99,1.99
T02739,2025-03-26,P027,Tomatoes,Produce,1,2.49,2.49
T02740,2025-04-18,P024,Bananas,Produce,3,1.49,4.47
T02741,2025-02-25,P007,Cereal,Breakfast,3,4.29,12.87
T02742,2025-03-20,P025,Apples,Produce,1,2.99,2.99
T02742,2025-03-20,P005,Eggs,Dairy,1,3.49,3.49
T02743,2025-03-04,P018,Chips,Snacks,2,3.49,6.98
T02743,2025-03-04,P019,Salsa,Snacks,1,3.79,3.79
T02744,2025-03-05,P030,Yogurt,Dairy,1,4.49,4.49
T02745,2025-04-07,P029,Rice,Pantry,1,3.99,3.99
T02746,2025-03-26,P001,Bread,Bakery,2,2.49,4.98
T02746,2025-03-26,P028,Chicken Breast,Meat,1,7.49,7.49
T02746,2025-03-26,P004,Milk,Dairy,1,1.99,1.99
T02747,2025-06-07,P005,Eggs,Dairy,1,3.49,3.49
T02748,2025-02-10,P026,Lettuce,Produce,1,1.99,1.99
T02748,2025-02-10,P030,Yogurt,Dairy,1,4.49,4.49
T02749,2025-01-05,P022,Diapers,Baby,3,14.99,44.97
T02749,2025-01-05,P026,Lettuce,Produce,1,1.99,1.99
T02750,2025-04-10,P006,Cheese,Dairy,1,5.49,5.49
T02750,2025-04-10,P005,Eggs,Dairy,1,3.49,3.49
T02750,2025-04-10,P014,Ground Beef,Meat,2,8.99,17.98
T02750,2025-04-10,P004,Milk,Dairy,2,1.99,3.98
T02750,2025-04-10,P009,Sugar,Pantry,1,2.19,2.19
T02750,2025-04-10,P010,Tea,Beverages,2,4.49,8.98
T02751,2025-02-09,P026,Lettuce,Produce,1,1.99,1.99
